venta_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento,total
V003023,C0174,P004,2023-12-24,4,499,0.1,1796.4
V003024,C0170,P029,2024-04-25,1,148,0.1,133.2
V003025,C0183,P028,2023-05-04,5,459,0.1,2065.5
V003026,C0162,P031,2023-04-21,4,286,0.05,1086.8
V003027,C0182,P040,2024-03-20,3,196,0.05,558.6
V003028,C0104,P050,2024-04-11,4,176,0.05,668.8
V003029,C0011,P039,2024-09-16,4,185,0.1,666.0
V003030,C0061,P013,2023-10-22,3,274,0.0,822.0
V003031,C0005,P040,2024-12-31,3,196,0.0,588.0
V003032,C0042,P019,2023-05-22,4,490,0.1,1764.0
V003033,C0183,P024,2023-07-20,4,99,0.1,356.4
V003034,C0052,P045,2023-07-06,2,349,0.0,698.0
V003035,C0149,P005,2023-09-22,2,172,0.1,309.6
V003036,C0181,P001,2024-04-14,1,326,0.05,309.7
V003037,C0178,P019,2024-05-04,2,490,0.05,931.0
V003038,C0013,P049,2023-04-27,3,256,0.05,729.6
V003039,C0164,P038,2023-04-28,1,134,0.05,127.3
V003040,C0010,P048,2024-12-19,1,354,0.0,354.0
V003041,C0018,P026,2024-12-26,2,394,0.05,748.6
V003042,C0003,P002,2024-05-31,1,50,0.0,50.0
V003043,C0103,P023,2024-07-27,5,463,0.1,2083.5
V003044,C0054,P043,2023-09-25,4,346,0.05,1314.8
V003045,C0154,P030,2024-07-23,2,121,0.0,242.0
V003046,C0082,P019,2024-06-03,5,490,0.1,2205.0
V003047,C0053,P023,2024-05-18,1,463,0.1,416.7
V003048,C0048,P007,2023-10-18,5,467,0.05,2218.25
V003049,C0121,P037,2023-04-04,3,492,0.05,1402.2
V003050,C0063,P046,2024-06-01,4,130,0.1,468.0
V003051,C0100,P019,2024-11-26,2,490,0.0,980.0
V003052,C0006,P014,2023-04-04,4,111,0.1,399.6
V003053,C0036,P043,2024-02-22,4,346,0.05,1314.8
V003054,C0038,P050,2024-06-14,2,176,0.05,334.4
V003055,C0101,P035,2023-12-08,3,435,0.1,1174.5
V003056,C0043,P047,2024-05-25,2,91,0.05,172.9
V003057,C0001,P003,2023-02-05,2,59,0.0,118.0
V003058,C0140,P026,2024-11-11,1,394,0.0,394.0
V003059,C0078,P043,2024-01-22,1,346,0.05,328.7
V003060,C0023,P038,2023-01-25,5,134,0.05,636.5
V003061,C0072,P014,2023-05-27,4,111,0.0,444.0
V003062,C0103,P042,2023-07-27,1,147,0.1,132.3
V003063,C0179,P047,2023-07-22,2,91,0.05,172.9
V003064,C0108,P042,2023-08-11,4,147,0.1,529.2
V003065,C0183,P049,2023-07-25,1,256,0.0,256.0
V003066,C0015,P004,2023-02-08,5,499,0.0,2495.0
V003067,C0135,P039,2024-08-25,2,185,0.0,370.0
V003068,C0142,P029,2024-06-17,1,148,0.1,133.2
V003069,C0001,P020,2024-06-28,1,171,0.0,171.0
V003070,C0135,P042,2023-08-25,3,147,0.1,396.9
V003071,C0072,P005,2023-12-10,5,172,0.1,774.0
V003072,C0194,P012,2024-10-01,1,415,0.1,373.5
V003073,C0190,P015,2023-02-20,3,223,0.1,602.1
V003074,C0057,P041,2024-03-30,4,388,0.05,1474.4
V003075,C0023,P016,2024-03-03,4,167,0.0,668.0
V003076,C0137,P042,2023-01-26,5,147,0.0,735.0
V003077,C0036,P009,2024-11-21,4,331,0.1,1191.6
V003078,C0018,P023,2024-08-08,3,463,0.05,1319.55
V003079,C0179,P017,2024-04-13,1,86,0.05,81.7
V003080,C0184,P015,2023-03-17,1,223,0.0,223.0
V003081,C0090,P044,2024-07-15,2,432,0.1,777.6
V003082,C0200,P048,2023-09-08,1,354,0.1,318.6
V003083,C0111,P032,2023-07-27,5,276,0.05,1311.0
V003084,C0159,P033,2023-10-25,2,100,0.0,200.0
V003085,C0143,P038,2023-05-08,3,134,0.0,402.0
V003086,C0171,P028,2024-09-12,2,459,0.05,872.1
V003087,C0105,P047,2023-12-31,1,91,0.1,81.9
V003088,C0027,P026,2024-05-12,4,394,0.05,1497.2
V003089,C0177,P007,2024-06-05,4,467,0.05,1774.6
V003090,C0102,P009,2024-11-04,5,331,0.1,1489.5
V003091,C0056,P027,2023-08-30,4,81,0.1,291.6
V003092,C0135,P043,2024-11-13,3,346,0.0,1038.0
V003093,C0023,P047,2024-11-01,4,91,0.1,327.6
V003094,C0042,P030,2024-02-16,2,121,0.1,217.8
V003095,C0041,P012,2024-03-11,4,415,0.05,1577.0
V003096,C0114,P033,2024-12-08,5,100,0.0,500.0
V003097,C0146,P045,2024-12-05,2,349,0.05,663.1
V003098,C0165,P026,2023-03-29,4,394,0.05,1497.2
V003099,C0044,P012,2024-07-17,5,415,0.1,1867.5
V003100,C0183,P035,2024-09-15,1,435,0.05,413.25
V003101,C0075,P038,2024-08-20,2,134,0.05,254.6
V003102,C0145,P035,2023-04-19,2,435,0.05,826.5
V003103,C0088,P040,2024-05-03,4,196,0.05,744.8
V003104,C0039,P028,2023-11-27,5,459,0.05,2180.25
V003105,C0098,P019,2023-01-26,5,490,0.0,2450.0
V003106,C0143,P024,2024-06-28,1,99,0.05,94.05
V003107,C0008,P005,2024-12-28,3,172,0.0,516.0
V003108,C0198,P029,2023-04-22,4,148,0.05,562.4
V003109,C0124,P036,2024-08-19,2,258,0.1,464.4
V003110,C0018,P009,2024-08-27,3,331,0.05,943.35
V003111,C0090,P006,2024-07-01,5,90,0.05,427.5
V003112,C0021,P042,2023-04-27,3,147,0.1,396.9
V003113,C0110,P003,2023-02-27,3,59,0.0,177.0
V003114,C0002,P046,2024-09-09,2,130,0.05,247.0
V003115,C0070,P039,2024-12-21,2,185,0.1,333.0
V003116,C0115,P036,2024-05-18,3,258,0.1,696.6
V003117,C0119,P004,2024-10-03,2,499,0.1,898.2
V003118,C0005,P050,2023-05-25,5,176,0.0,880.0
V003119,C0005,P008,2023-04-15,2,442,0.05,839.8
V003120,C0163,P001,2023-03-07,5,326,0.05,1548.5
V003121,C0161,P003,2024-05-20,3,59,0.0,177.0
V003122,C0147,P049,2023-01-24,4,256,0.1,921.6
V003123,C0165,P039,2023-12-19,2,185,0.0,370.0
V003124,C0042,P015,2023-07-13,4,223,0.1,802.8
V003125,C0054,P008,2024-10-11,5,442,0.0,2210.0
V003126,C0099,P011,2023-02-12,1,326,0.05,309.7
V003127,C0164,P013,2023-01-21,2,274,0.05,520.6
V003128,C0045,P025,2024-10-28,4,266,0.0,1064.0
V003129,C0067,P045,2024-08-10,4,349,0.05,1326.2
V003130,C0062,P031,2024-10-12,3,286,0.0,858.0
V003131,C0179,P021,2024-05-21,1,159,0.1,143.1
V003132,C0196,P018,2023-11-09,4,167,0.1,601.2
V003133,C0153,P024,2024-02-22,4,99,0.05,376.2
V003134,C0013,P047,2024-01-25,5,91,0.05,432.25
V003135,C0054,P024,2024-10-23,3,99,0.05,282.15
V003136,C0096,P015,2023-09-18,3,223,0.1,602.1
V003137,C0017,P018,2024-01-25,4,167,0.1,601.2
V003138,C0138,P043,2024-03-04,3,346,0.1,934.2
V003139,C0051,P043,2023-10-02,5,346,0.0,1730.0
V003140,C0076,P036,2023-08-23,3,258,0.1,696.6
V003141,C0141,P028,2024-10-07,2,459,0.05,872.1
V003142,C0127,P014,2024-03-20,4,111,0.05,421.8
V003143,C0133,P021,2023-09-04,2,159,0.0,318.0
V003144,C0170,P030,2024-04-29,3,121,0.1,326.7
V003145,C0121,P001,2024-06-04,5,326,0.05,1548.5
V003146,C0063,P011,2024-10-28,4,326,0.1,1173.6
V003147,C0144,P014,2024-11-03,3,111,0.05,316.35
V003148,C0063,P047,2024-03-16,5,91,0.1,409.5
V003149,C0087,P035,2023-02-02,3,435,0.0,1305.0
V003150,C0196,P047,2023-11-09,3,91,0.0,273.0
V003151,C0093,P047,2023-02-02,5,91,0.0,455.0
V003152,C0137,P018,2024-02-15,4,167,0.0,668.0
V003153,C0188,P001,2023-02-22,4,326,0.0,1304.0
V003154,C0072,P012,2024-09-09,2,415,0.1,747.0
V003155,C0012,P045,2024-04-23,4,349,0.0,1396.0
V003156,C0190,P032,2023-05-26,5,276,0.05,1311.0
V003157,C0070,P041,2023-12-20,1,388,0.0,388.0
V003158,C0144,P002,2023-03-06,4,50,0.0,200.0
V003159,C0086,P036,2023-12-26,1,258,0.05,245.1
V003160,C0010,P044,2023-05-16,1,432,0.05,410.4
V003161,C0088,P002,2024-11-04,2,50,0.1,90.0
V003162,C0025,P020,2023-08-03,3,171,0.0,513.0
V003163,C0017,P009,2024-04-20,5,331,0.05,1572.25
V003164,C0198,P044,2024-12-04,2,432,0.0,864.0
V003165,C0193,P032,2024-09-27,3,276,0.0,828.0
V003166,C0021,P047,2023-04-13,1,91,0.0,91.0
V003167,C0062,P043,2023-12-28,5,346,0.0,1730.0
V003168,C0071,P011,2024-02-15,3,326,0.0,978.0
V003169,C0118,P017,2023-06-02,5,86,0.05,408.5
V003170,C0173,P025,2023-07-07,3,266,0.0,798.0
V003171,C0178,P004,2024-06-20,3,499,0.05,1422.15
V003172,C0058,P034,2023-07-17,5,478,0.1,2151.0
V003173,C0174,P023,2023-12-23,3,463,0.05,1319.55
V003174,C0021,P017,2024-10-09,4,86,0.0,344.0
V003175,C0155,P041,2023-03-24,5,388,0.0,1940.0
V003176,C0083,P007,2023-03-22,4,467,0.1,1681.2
V003177,C0078,P023,2024-01-02,3,463,0.1,1250.1
V003178,C0057,P045,2024-04-09,1,349,0.05,331.55
V003179,C0035,P031,2023-07-10,5,286,0.0,1430.0
V003180,C0107,P030,2023-07-24,2,121,0.05,229.9
V003181,C0065,P025,2023-04-08,2,266,0.0,532.0
V003182,C0171,P021,2024-05-02,3,159,0.05,453.15
V003183,C0185,P047,2023-06-20,4,91,0.05,345.8
V003184,C0026,P012,2024-03-10,1,415,0.1,373.5
V003185,C0066,P034,2023-05-02,5,478,0.1,2151.0
V003186,C0114,P026,2023-06-13,1,394,0.1,354.6
V003187,C0160,P004,2024-03-10,5,499,0.0,2495.0
V003188,C0022,P039,2024-03-17,2,185,0.0,370.0
V003189,C0061,P040,2024-09-04,3,196,0.0,588.0
V003190,C0112,P048,2024-05-20,1,354,0.05,336.3
V003191,C0086,P003,2024-12-30,3,59,0.1,159.3
V003192,C0158,P038,2024-07-06,2,134,0.0,268.0
V003193,C0174,P046,2024-03-04,4,130,0.0,520.0
V003194,C0174,P007,2023-06-27,2,467,0.05,887.3
V003195,C0059,P050,2024-06-27,5,176,0.1,792.0
V003196,C0010,P020,2024-05-29,3,171,0.0,513.0
V003197,C0169,P019,2024-10-27,2,490,0.0,980.0
V003198,C0038,P024,2024-09-14,2,99,0.05,188.1
V003199,C0077,P024,2023-02-17,2,99,0.1,178.2
V003200,C0045,P047,2023-09-01,1,91,0.0,91.0
V003201,C0066,P009,2024-04-27,3,331,0.05,943.35
V003202,C0114,P025,2024-04-22,2,266,0.1,478.8
V003203,C0157,P005,2023-04-23,3,172,0.05,490.2
V003204,C0152,P002,2023-10-20,3,50,0.0,150.0
V003205,C0022,P034,2024-12-25,2,478,0.1,860.4
V003206,C0077,P016,2024-03-22,5,167,0.05,793.25
V003207,C0058,P006,2023-02-09,2,90,0.1,162.0
V003208,C0150,P031,2024-05-10,1,286,0.1,257.4
V003209,C0165,P007,2023-11-25,1,467,0.05,443.65
V003210,C0038,P044,2024-08-21,1,432,0.1,388.8
V003211,C0120,P039,2023-05-10,4,185,0.05,703.0
V003212,C0017,P029,2023-08-07,2,148,0.1,266.4
V003213,C0029,P028,2023-05-25,5,459,0.0,2295.0
V003214,C0191,P004,2024-05-30,4,499,0.0,1996.0
V003215,C0159,P010,2023-06-10,1,496,0.1,446.4
V003216,C0141,P016,2024-02-11,5,167,0.0,835.0
V003217,C0083,P029,2023-08-12,4,148,0.05,562.4
V003218,C0200,P031,2023-04-27,1,286,0.05,271.7
V003219,C0036,P037,2024-06-10,4,492,0.05,1869.6
V003220,C0001,P029,2024-10-20,3,148,0.05,421.8
V003221,C0153,P048,2024-09-25,1,354,0.05,336.3
V003222,C0051,P004,2023-09-18,3,499,0.05,1422.15
V003223,C0014,P001,2023-07-01,1,326,0.0,326.0
V003224,C0199,P042,2024-01-22,5,147,0.0,735.0
V003225,C0144,P032,2024-07-22,5,276,0.0,1380.0
V003226,C0055,P048,2023-11-14,3,354,0.0,1062.0
V003227,C0044,P039,2023-11-20,5,185,0.05,878.75
V003228,C0116,P049,2024-02-11,1,256,0.0,256.0
V003229,C0167,P050,2023-02-18,3,176,0.0,528.0
V003230,C0155,P050,2023-07-30,3,176,0.05,501.6
V003231,C0176,P045,2024-04-15,3,349,0.05,994.65
V003232,C0161,P005,2024-07-03,2,172,0.0,344.0
V003233,C0109,P035,2024-06-01,1,435,0.0,435.0
V003234,C0020,P016,2024-07-16,2,167,0.05,317.3
V003235,C0045,P005,2023-02-19,3,172,0.0,516.0
V003236,C0063,P016,2023-10-15,4,167,0.0,668.0
V003237,C0026,P035,2023-11-14,2,435,0.0,870.0
V003238,C0001,P007,2023-08-29,5,467,0.1,2101.5
V003239,C0141,P011,2024-01-06,2,326,0.0,652.0
V003240,C0009,P050,2024-07-17,2,176,0.1,316.8
V003241,C0188,P005,2024-11-19,4,172,0.1,619.2
V003242,C0032,P047,2024-10-14,4,91,0.0,364.0
V003243,C0107,P001,2023-09-01,5,326,0.1,1467.0
V003244,C0174,P043,2024-11-27,1,346,0.1,311.4
V003245,C0180,P031,2023-09-09,4,286,0.1,1029.6
V003246,C0004,P030,2024-06-06,5,121,0.1,544.5
V003247,C0079,P042,2024-05-12,4,147,0.05,558.6
V003248,C0048,P003,2023-02-13,1,59,0.05,56.05
V003249,C0034,P006,2023-09-21,1,90,0.0,90.0
V003250,C0122,P001,2024-04-12,1,326,0.05,309.7
V003251,C0062,P018,2024-07-28,3,167,0.0,501.0
V003252,C0168,P043,2024-06-29,5,346,0.05,1643.5
V003253,C0027,P012,2023-08-10,4,415,0.0,1660.0
V003254,C0136,P024,2023-03-24,1,99,0.1,89.1
V003255,C0193,P006,2024-09-29,3,90,0.1,243.0
V003256,C0078,P024,2023-09-23,3,99,0.05,282.15
V003257,C0156,P031,2023-05-26,5,286,0.05,1358.5
V003258,C0089,P022,2024-02-03,1,345,0.1,310.5
V003259,C0048,P030,2024-03-14,4,121,0.0,484.0
V003260,C0061,P029,2024-04-01,1,148,0.1,133.2
V003261,C0194,P044,2024-05-28,5,432,0.05,2052.0
V003262,C0193,P010,2024-03-11,2,496,0.1,892.8
V003263,C0091,P026,2023-04-20,2,394,0.1,709.2
V003264,C0103,P049,2024-01-26,4,256,0.1,921.6
V003265,C0057,P002,2024-01-17,3,50,0.05,142.5
V003266,C0054,P030,2023-04-11,2,121,0.1,217.8
V003267,C0135,P031,2023-10-21,1,286,0.0,286.0
V003268,C0187,P009,2023-08-11,3,331,0.1,893.7
V003269,C0098,P005,2023-11-06,3,172,0.05,490.2
V003270,C0098,P012,2024-05-21,4,415,0.0,1660.0
V003271,C0187,P014,2023-01-01,3,111,0.1,299.7
V003272,C0029,P005,2024-04-13,4,172,0.0,688.0
V003273,C0176,P020,2023-06-28,1,171,0.05,162.45
V003274,C0048,P019,2024-06-07,2,490,0.0,980.0
V003275,C0154,P026,2024-06-28,4,394,0.0,1576.0
V003276,C0107,P017,2024-05-05,1,86,0.05,81.7
V003277,C0100,P021,2024-01-22,5,159,0.1,715.5
V003278,C0100,P038,2024-06-06,4,134,0.0,536.0
V003279,C0056,P025,2024-07-18,5,266,0.0,1330.0
V003280,C0001,P002,2023-10-12,5,50,0.0,250.0
V003281,C0125,P044,2024-09-09,2,432,0.05,820.8
V003282,C0187,P015,2024-12-07,1,223,0.05,211.85
V003283,C0148,P012,2023-05-29,5,415,0.0,2075.0
V003284,C0170,P042,2023-06-21,4,147,0.0,588.0
V003285,C0099,P022,2024-09-04,2,345,0.05,655.5
V003286,C0017,P003,2023-09-28,1,59,0.05,56.05
V003287,C0191,P044,2023-05-29,5,432,0.0,2160.0
V003288,C0021,P035,2024-04-07,2,435,0.0,870.0
V003289,C0132,P011,2023-10-15,4,326,0.0,1304.0
V003290,C0133,P013,2023-01-21,1,274,0.1,246.6
V003291,C0030,P029,2024-12-14,5,148,0.05,703.0
V003292,C0167,P004,2024-05-06,3,499,0.1,1347.3
V003293,C0115,P034,2024-09-19,5,478,0.1,2151.0
V003294,C0065,P037,2024-05-03,3,492,0.1,1328.4
V003295,C0158,P029,2024-10-01,5,148,0.0,740.0
V003296,C0081,P011,2023-05-19,1,326,0.05,309.7
V003297,C0032,P008,2023-10-13,5,442,0.05,2099.5
V003298,C0086,P027,2023-12-31,5,81,0.1,364.5
V003299,C0025,P036,2024-09-26,5,258,0.1,1161.0
V003300,C0027,P001,2024-03-19,1,326,0.05,309.7
V003301,C0055,P041,2024-12-02,3,388,0.05,1105.8
V003302,C0063,P007,2024-02-22,2,467,0.0,934.0
V003303,C0044,P039,2024-04-17,3,185,0.05,527.25
V003304,C0115,P012,2024-02-29,1,415,0.05,394.25
V003305,C0153,P020,2024-09-15,4,171,0.0,684.0
V003306,C0125,P036,2024-06-03,1,258,0.0,258.0
V003307,C0147,P014,2024-06-22,5,111,0.1,499.5
V003308,C0149,P038,2023-02-24,4,134,0.1,482.4
V003309,C0043,P045,2023-02-18,1,349,0.0,349.0
V003310,C0165,P001,2024-05-26,1,326,0.05,309.7
V003311,C0127,P023,2023-07-13,2,463,0.0,926.0
V003312,C0100,P015,2024-12-08,2,223,0.05,423.7
V003313,C0031,P016,2023-03-20,4,167,0.1,601.2
V003314,C0135,P022,2023-10-02,5,345,0.0,1725.0
V003315,C0194,P003,2023-11-14,5,59,0.0,295.0
V003316,C0063,P031,2024-11-19,2,286,0.1,514.8
V003317,C0092,P048,2023-10-30,3,354,0.1,955.8
V003318,C0199,P022,2024-05-30,2,345,0.05,655.5
V003319,C0178,P027,2023-08-29,5,81,0.1,364.5
V003320,C0141,P049,2023-05-07,2,256,0.05,486.4
V003321,C0072,P047,2023-08-12,5,91,0.1,409.5
V003322,C0040,P010,2023-11-26,3,496,0.0,1488.0
V003323,C0113,P018,2023-03-13,5,167,0.1,751.5
V003324,C0190,P012,2023-11-27,5,415,0.0,2075.0
V003325,C0162,P048,2023-09-18,4,354,0.05,1345.2
V003326,C0046,P007,2024-12-21,2,467,0.1,840.6
V003327,C0049,P026,2023-02-08,1,394,0.1,354.6
V003328,C0139,P026,2023-08-27,5,394,0.1,1773.0
V003329,C0067,P023,2023-09-22,1,463,0.0,463.0
V003330,C0186,P050,2024-07-22,3,176,0.05,501.6
V003331,C0060,P007,2023-11-18,4,467,0.0,1868.0
V003332,C0199,P004,2024-09-09,2,499,0.0,998.0
V003333,C0198,P031,2024-09-04,4,286,0.1,1029.6
V003334,C0170,P048,2023-12-12,5,354,0.0,1770.0
V003335,C0167,P038,2024-03-14,3,134,0.05,381.9
V003336,C0149,P035,2024-04-20,2,435,0.1,783.0
V003337,C0072,P047,2023-02-02,5,91,0.1,409.5
V003338,C0157,P039,2023-06-30,1,185,0.05,175.75
V003339,C0124,P041,2023-07-12,3,388,0.1,1047.6
V003340,C0195,P006,2024-03-04,4,90,0.1,324.0
V003341,C0017,P005,2023-07-31,2,172,0.1,309.6
V003342,C0121,P013,2024-03-15,4,274,0.0,1096.0
V003343,C0123,P045,2023-05-20,1,349,0.05,331.55
V003344,C0169,P015,2024-12-24,3,223,0.0,669.0
V003345,C0181,P012,2023-11-09,2,415,0.1,747.0
V003346,C0044,P042,2023-06-24,3,147,0.0,441.0
V003347,C0177,P040,2024-06-21,2,196,0.0,392.0
V003348,C0106,P044,2023-09-09,2,432,0.1,777.6
V003349,C0061,P028,2023-11-17,3,459,0.0,1377.0
V003350,C0025,P035,2023-04-13,3,435,0.05,1239.75
V003351,C0069,P011,2023-10-31,5,326,0.05,1548.5
V003352,C0040,P043,2024-11-15,1,346,0.0,346.0
V003353,C0178,P018,2023-09-08,3,167,0.0,501.0
V003354,C0179,P039,2023-11-12,4,185,0.05,703.0
V003355,C0090,P045,2023-04-04,1,349,0.1,314.1
V003356,C0189,P033,2024-03-12,1,100,0.05,95.0
V003357,C0107,P018,2023-01-09,5,167,0.1,751.5
V003358,C0073,P007,2023-11-13,4,467,0.05,1774.6
V003359,C0050,P040,2024-07-06,5,196,0.1,882.0
V003360,C0017,P013,2024-04-23,1,274,0.05,260.3
V003361,C0080,P041,2023-05-18,3,388,0.05,1105.8
V003362,C0024,P044,2024-10-10,5,432,0.0,2160.0
V003363,C0131,P012,2024-01-30,1,415,0.1,373.5
V003364,C0200,P005,2023-01-28,2,172,0.05,326.8
V003365,C0099,P021,2024-09-23,3,159,0.0,477.0
V003366,C0192,P037,2024-08-30,2,492,0.0,984.0
V003367,C0163,P012,2023-09-05,4,415,0.05,1577.0
V003368,C0183,P025,2024-03-19,5,266,0.1,1197.0
V003369,C0109,P039,2023-06-27,2,185,0.1,333.0
V003370,C0089,P015,2023-08-26,5,223,0.05,1059.25
V003371,C0024,P037,2023-09-14,1,492,0.0,492.0
V003372,C0161,P035,2023-07-16,5,435,0.1,1957.5
V003373,C0005,P040,2023-08-25,3,196,0.0,588.0
V003374,C0072,P042,2024-10-08,2,147,0.05,279.3
V003375,C0001,P025,2024-03-10,2,266,0.1,478.8
V003376,C0191,P013,2023-10-04,4,274,0.0,1096.0
V003377,C0052,P020,2024-11-21,5,171,0.1,769.5
V003378,C0155,P015,2023-09-01,3,223,0.0,669.0
V003379,C0121,P024,2023-04-15,5,99,0.05,470.25
V003380,C0112,P040,2023-09-18,1,196,0.1,176.4
V003381,C0112,P050,2024-01-06,3,176,0.0,528.0
V003382,C0073,P016,2024-07-29,2,167,0.05,317.3
V003383,C0159,P009,2024-07-21,3,331,0.05,943.35
V003384,C0006,P029,2023-10-03,2,148,0.05,281.2
V003385,C0006,P037,2023-12-22,2,492,0.1,885.6
V003386,C0163,P034,2024-09-28,3,478,0.1,1290.6
V003387,C0070,P031,2024-10-08,1,286,0.0,286.0
V003388,C0146,P028,2024-09-11,4,459,0.05,1744.2
V003389,C0084,P014,2023-11-27,5,111,0.0,555.0
V003390,C0121,P026,2023-12-03,1,394,0.05,374.3
V003391,C0118,P008,2024-07-16,5,442,0.0,2210.0
V003392,C0002,P003,2024-08-29,5,59,0.05,280.25
V003393,C0071,P009,2024-07-17,5,331,0.05,1572.25
V003394,C0055,P018,2023-10-19,5,167,0.1,751.5
V003395,C0103,P043,2024-01-22,5,346,0.05,1643.5
V003396,C0111,P029,2024-08-26,5,148,0.1,666.0
V003397,C0149,P017,2024-04-12,1,86,0.05,81.7
V003398,C0180,P007,2024-04-13,1,467,0.05,443.65
V003399,C0150,P004,2023-03-29,3,499,0.1,1347.3
V003400,C0113,P006,2023-03-24,1,90,0.0,90.0
V003401,C0135,P017,2024-04-03,1,86,0.05,81.7
V003402,C0101,P031,2024-01-03,4,286,0.05,1086.8
V003403,C0187,P021,2023-01-01,3,159,0.0,477.0
V003404,C0139,P047,2024-06-01,4,91,0.0,364.0
V003405,C0176,P007,2024-01-29,4,467,0.1,1681.2
V003406,C0075,P017,2024-07-30,2,86,0.0,172.0
V003407,C0073,P045,2023-08-01,3,349,0.1,942.3
V003408,C0164,P028,2024-08-12,5,459,0.05,2180.25
V003409,C0005,P018,2023-11-28,1,167,0.1,150.3
V003410,C0086,P027,2024-02-23,5,81,0.0,405.0
V003411,C0125,P022,2023-11-15,1,345,0.0,345.0
V003412,C0183,P048,2023-09-28,2,354,0.1,637.2
V003413,C0112,P005,2024-04-27,5,172,0.1,774.0
V003414,C0043,P022,2024-04-01,1,345,0.05,327.75
V003415,C0009,P009,2023-12-05,1,331,0.1,297.9
V003416,C0062,P035,2023-11-28,4,435,0.05,1653.0
V003417,C0191,P012,2024-01-21,3,415,0.1,1120.5
V003418,C0019,P041,2024-02-26,2,388,0.1,698.4
V003419,C0166,P019,2024-08-09,2,490,0.1,882.0
V003420,C0105,P036,2023-02-23,4,258,0.0,1032.0
V003421,C0083,P033,2023-12-26,2,100,0.0,200.0
V003422,C0185,P006,2023-01-23,1,90,0.0,90.0
V003423,C0113,P036,2024-08-14,4,258,0.1,928.8
V003424,C0086,P006,2024-09-17,2,90,0.0,180.0
V003425,C0195,P019,2024-10-20,5,490,0.05,2327.5
V003426,C0038,P046,2024-05-16,4,130,0.05,494.0
V003427,C0135,P025,2024-05-01,1,266,0.0,266.0
V003428,C0100,P021,2024-02-29,2,159,0.0,318.0
V003429,C0050,P048,2024-03-08,2,354,0.05,672.6
V003430,C0078,P044,2023-10-16,2,432,0.1,777.6
V003431,C0153,P017,2024-02-17,5,86,0.1,387.0
V003432,C0097,P048,2023-09-08,2,354,0.0,708.0
V003433,C0138,P005,2024-11-21,2,172,0.0,344.0
V003434,C0057,P024,2024-03-26,4,99,0.0,396.0
V003435,C0123,P046,2023-02-18,4,130,0.0,520.0
V003436,C0032,P029,2023-11-05,3,148,0.05,421.8
V003437,C0119,P030,2024-03-14,2,121,0.1,217.8
V003438,C0106,P009,2024-02-02,2,331,0.05,628.9
V003439,C0114,P035,2023-11-17,1,435,0.1,391.5
V003440,C0158,P036,2024-09-11,4,258,0.05,980.4
V003441,C0068,P032,2024-01-19,5,276,0.05,1311.0
V003442,C0176,P019,2024-10-27,2,490,0.05,931.0
V003443,C0129,P046,2023-12-09,2,130,0.1,234.0
V003444,C0091,P013,2024-04-01,4,274,0.05,1041.2
V003445,C0008,P049,2023-09-03,4,256,0.05,972.8
V003446,C0120,P027,2024-07-24,4,81,0.05,307.8
V003447,C0007,P017,2023-06-03,1,86,0.05,81.7
V003448,C0108,P030,2023-12-30,1,121,0.05,114.95
V003449,C0153,P029,2023-12-26,2,148,0.05,281.2
V003450,C0023,P005,2023-11-21,4,172,0.0,688.0
V003451,C0167,P050,2023-08-01,1,176,0.1,158.4
V003452,C0151,P004,2023-02-03,1,499,0.1,449.1
V003453,C0072,P048,2023-02-04,4,354,0.05,1345.2
V003454,C0102,P023,2024-06-02,2,463,0.0,926.0
V003455,C0191,P019,2023-09-27,3,490,0.0,1470.0
V003456,C0135,P022,2024-11-01,4,345,0.05,1311.0
V003457,C0063,P022,2023-07-04,2,345,0.1,621.0
V003458,C0034,P027,2024-03-16,1,81,0.1,72.9
V003459,C0175,P043,2023-01-14,1,346,0.05,328.7
V003460,C0120,P002,2024-08-07,1,50,0.0,50.0
V003461,C0016,P048,2023-09-09,3,354,0.1,955.8
V003462,C0193,P043,2024-01-06,4,346,0.0,1384.0
V003463,C0021,P039,2024-12-06,5,185,0.1,832.5
V003464,C0146,P038,2024-02-13,3,134,0.0,402.0
V003465,C0023,P036,2023-04-15,3,258,0.1,696.6
V003466,C0056,P048,2024-04-03,3,354,0.05,1008.9
V003467,C0110,P005,2023-11-16,3,172,0.05,490.2
V003468,C0115,P028,2023-04-06,5,459,0.1,2065.5
V003469,C0196,P042,2024-02-23,5,147,0.05,698.25
V003470,C0172,P001,2023-10-15,4,326,0.1,1173.6
V003471,C0150,P027,2024-02-14,4,81,0.1,291.6
V003472,C0038,P046,2024-09-20,1,130,0.1,117.0
V003473,C0096,P046,2023-05-17,3,130,0.05,370.5
V003474,C0088,P039,2024-08-23,3,185,0.0,555.0
V003475,C0135,P042,2024-09-25,1,147,0.05,139.65
V003476,C0184,P011,2024-12-19,2,326,0.1,586.8
V003477,C0060,P001,2023-07-04,5,326,0.1,1467.0
V003478,C0048,P032,2024-03-08,3,276,0.0,828.0
V003479,C0081,P018,2024-05-07,2,167,0.1,300.6
V003480,C0137,P028,2023-06-28,2,459,0.0,918.0
V003481,C0065,P004,2023-12-30,1,499,0.0,499.0
V003482,C0023,P035,2024-02-02,4,435,0.0,1740.0
V003483,C0079,P032,2023-11-11,4,276,0.0,1104.0
